transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude,georeference
2024-01-01T01:00:00.000,subway,329,Rector St (1),Manhattan,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.70751,-74.01379,"{'type': 'Point', 'coordinates': [-74.01379, 40.70751]}"
2024-01-01T01:00:00.000,subway,215,"Tremont Av (B,D)",Bronx,omny,OMNY - Full Fare,2.0,0.0,40.85041,-73.90523,"{'type': 'Point', 'coordinates': [-73.90523, 40.85041]}"
2024-01-01T01:00:00.000,subway,138,Canarsie-Rockaway Pkwy (L),Brooklyn,metrocard,Metrocard - Other,2.0,0.0,40.646652,-73.90185,"{'type': 'Point', 'coordinates': [-73.90185, 40.646652]}"
2024-01-01T01:00:00.000,subway,47,"Newkirk Plaza (B,Q)",Brooklyn,metrocard,Metrocard - Full Fare,5.0,0.0,40.635082,-73.96279,"{'type': 'Point', 'coordinates': [-73.96279, 40.635082]}"
2024-01-01T01:00:00.000,subway,361,Buhre Av (6),Bronx,omny,OMNY - Full Fare,9.0,0.0,40.84681,-73.832565,"{'type': 'Point', 'coordinates': [-73.832565, 40.84681]}"
2024-01-01T01:00:00.000,subway,3,"30 Av (N,W)",Queens,metrocard,Metrocard - Fair Fare,2.0,0.0,40.76678,-73.92148,"{'type': 'Point', 'coordinates': [-73.92148, 40.76678]}"
2024-01-01T01:00:00.000,subway,160,"72 St (C,B)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,143.0,0.0,40.775593,-73.97641,"{'type': 'Point', 'coordinates': [-73.97641, 40.775593]}"
2024-01-01T01:00:00.000,subway,383,183 St (4),Bronx,metrocard,Metrocard - Full Fare,3.0,0.0,40.858406,-73.90388,"{'type': 'Point', 'coordinates': [-73.90388, 40.858406]}"
2024-01-01T01:00:00.000,subway,297,215 St (1),Manhattan,metrocard,Metrocard - Full Fare,2.0,0.0,40.869446,-73.915276,"{'type': 'Point', 'coordinates': [-73.915276, 40.869446]}"
2024-01-01T01:00:00.000,subway,30,Prospect Av (R),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.665413,-73.992874,"{'type': 'Point', 'coordinates': [-73.992874, 40.665413]}"
2024-01-01T01:00:00.000,subway,1,"Astoria-Ditmars Blvd (N,W)",Queens,metrocard,Metrocard - Full Fare,15.0,0.0,40.775036,-73.91203,"{'type': 'Point', 'coordinates': [-73.91203, 40.775036]}"
2024-01-01T01:00:00.000,subway,441,"Central Park North (110 St) (2,3)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,6.0,0.0,40.799076,-73.95182,"{'type': 'Point', 'coordinates': [-73.95182, 40.799076]}"
2024-01-01T01:00:00.000,subway,60,Fort Hamilton Pkwy (D),Brooklyn,metrocard,Metrocard - Full Fare,2.0,0.0,40.640915,-73.9943,"{'type': 'Point', 'coordinates': [-73.9943, 40.640915]}"
2024-01-01T01:00:00.000,subway,428,"174 St (2,5)",Bronx,metrocard,Metrocard - Unlimited 7-Day,4.0,0.0,40.837288,-73.88773,"{'type': 'Point', 'coordinates': [-73.88773, 40.837288]}"
2024-01-01T01:00:00.000,subway,42,"Prospect Park (B,Q,S)",Brooklyn,metrocard,Metrocard - Full Fare,12.0,0.0,40.661613,-73.96225,"{'type': 'Point', 'coordinates': [-73.96225, 40.661613]}"
2024-01-01T01:00:00.000,subway,6,"39 Av-Dutch Kills (N,W)",Queens,metrocard,Metrocard - Full Fare,2.0,0.0,40.75288,-73.932755,"{'type': 'Point', 'coordinates': [-73.932755, 40.75288]}"
2024-01-01T01:00:00.000,subway,91,Alabama Av (J),Brooklyn,omny,OMNY - Full Fare,5.0,2.0,40.67699,-73.89865,"{'type': 'Point', 'coordinates': [-73.89865, 40.67699]}"
2024-01-01T01:00:00.000,subway,295,231 St (1),Bronx,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.878857,-73.90483,"{'type': 'Point', 'coordinates': [-73.90483, 40.878857]}"
2024-01-01T01:00:00.000,subway,74,18 Av (N),Brooklyn,omny,OMNY - Full Fare,2.0,0.0,40.62067,-73.99042,"{'type': 'Point', 'coordinates': [-73.99042, 40.62067]}"
2024-01-01T01:00:00.000,subway,314,66 St-Lincoln Center (1),Manhattan,omny,OMNY - Seniors & Disability,1.0,0.0,40.77344,-73.98221,"{'type': 'Point', 'coordinates': [-73.98221, 40.77344]}"
2024-01-01T01:00:00.000,subway,3,"30 Av (N,W)",Queens,metrocard,Metrocard - Full Fare,16.0,0.0,40.76678,-73.92148,"{'type': 'Point', 'coordinates': [-73.92148, 40.76678]}"
2024-01-01T01:00:00.000,subway,130,Wilson Av (L),Brooklyn,omny,OMNY - Full Fare,71.0,0.0,40.688763,-73.904045,"{'type': 'Point', 'coordinates': [-73.904045, 40.688763]}"
2024-01-01T01:00:00.000,subway,269,"Northern Blvd (M,R)",Queens,metrocard,Metrocard - Other,1.0,0.0,40.752884,-73.906006,"{'type': 'Point', 'coordinates': [-73.906006, 40.752884]}"
2024-01-01T01:00:00.000,subway,416,Wakefield-241 St (2),Bronx,metrocard,Metrocard - Fair Fare,2.0,0.0,40.903126,-73.85062,"{'type': 'Point', 'coordinates': [-73.85062, 40.903126]}"
2024-01-01T01:00:00.000,subway,629,Lorimer St (L)/Metropolitan Av (G),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,29.0,0.0,40.71406,-73.95027,"{'type': 'Point', 'coordinates': [-73.95027, 40.71406]}"
2024-01-01T01:00:00.000,subway,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,omny,OMNY - Other,7.0,0.0,40.710667,-74.01103,"{'type': 'Point', 'coordinates': [-74.01103, 40.710667]}"
2024-01-01T01:00:00.000,subway,313,"72 St (1,2,3)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,53.0,0.0,40.778454,-73.98197,"{'type': 'Point', 'coordinates': [-73.98197, 40.778454]}"
2024-01-01T01:00:00.000,subway,282,21 St (G),Queens,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.744064,-73.94972,"{'type': 'Point', 'coordinates': [-73.94972, 40.744064]}"
2024-01-01T01:00:00.000,subway,476,86 St (Q),Manhattan,metrocard,Metrocard - Full Fare,16.0,0.0,40.77789,-73.95179,"{'type': 'Point', 'coordinates': [-73.95179, 40.77789]}"
2024-01-01T01:00:00.000,subway,237,"Carroll St (F,G)",Brooklyn,omny,OMNY - Full Fare,115.0,0.0,40.6803,-73.99505,"{'type': 'Point', 'coordinates': [-73.99505, 40.6803]}"
2024-01-01T01:00:00.000,subway,306,125 St (1),Manhattan,metrocard,Metrocard - Full Fare,7.0,0.0,40.815582,-73.958374,"{'type': 'Point', 'coordinates': [-73.958374, 40.815582]}"
2024-01-01T01:00:00.000,subway,349,Junius St (3),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0,40.663513,-73.90245,"{'type': 'Point', 'coordinates': [-73.90245, 40.663513]}"
2024-01-01T01:00:00.000,subway,327,"Chambers St (1,2,3)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,10.0,0.0,40.715477,-74.00927,"{'type': 'Point', 'coordinates': [-74.00927, 40.715477]}"
2024-01-01T01:00:00.000,subway,35,"59 St (N,R)",Brooklyn,metrocard,Metrocard - Full Fare,12.0,0.0,40.64136,-74.01788,"{'type': 'Point', 'coordinates': [-74.01788, 40.64136]}"
2024-01-01T01:00:00.000,subway,89,Cleveland St (J),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.679947,-73.884636,"{'type': 'Point', 'coordinates': [-73.884636, 40.679947]}"
2024-01-01T01:00:00.000,staten_island_railway,501,St George (SIR),Staten Island,metrocard,Metrocard - Fair Fare,1.0,0.0,40.64375,-74.07365,"{'type': 'Point', 'coordinates': [-74.07365, 40.64375]}"
2024-01-01T01:00:00.000,subway,151,"145 St (A,C,B,D)",Manhattan,metrocard,Metrocard - Fair Fare,5.0,0.0,40.824783,-73.944214,"{'type': 'Point', 'coordinates': [-73.944214, 40.824783]}"
2024-01-01T01:00:00.000,subway,186,Van Siclen Av (C),Brooklyn,omny,OMNY - Full Fare,2.0,0.0,40.67271,-73.89036,"{'type': 'Point', 'coordinates': [-73.89036, 40.67271]}"
2024-01-01T01:00:00.000,subway,273,"Queens Plaza (E,M,R)",Queens,metrocard,Metrocard - Full Fare,8.0,3.0,40.748974,-73.93724,"{'type': 'Point', 'coordinates': [-73.93724, 40.748974]}"
2024-01-01T01:00:00.000,subway,603,"149 St-Grand Concourse (2,4,5)",Bronx,metrocard,Metrocard - Other,1.0,0.0,40.818375,-73.92735,"{'type': 'Point', 'coordinates': [-73.92735, 40.818375]}"
2024-01-01T01:00:00.000,subway,369,Elder Av (6),Bronx,omny,OMNY - Full Fare,5.0,0.0,40.828583,-73.87916,"{'type': 'Point', 'coordinates': [-73.87916, 40.828583]}"
2024-01-01T01:00:00.000,subway,210,Norwood-205 St (D),Bronx,omny,OMNY - Full Fare,8.0,1.0,40.87481,-73.87885,"{'type': 'Point', 'coordinates': [-73.87885, 40.87481]}"
2024-01-01T01:00:00.000,subway,300,191 St (1),Manhattan,metrocard,Metrocard - Other,5.0,0.0,40.855225,-73.92941,"{'type': 'Point', 'coordinates': [-73.92941, 40.855225]}"
2024-01-01T01:00:00.000,subway,34,53 St (R),Brooklyn,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.64507,-74.01403,"{'type': 'Point', 'coordinates': [-74.01403, 40.64507]}"
2024-01-01T01:00:00.000,subway,422,"Burke Av (2,5)",Bronx,metrocard,Metrocard - Full Fare,4.0,0.0,40.871357,-73.867165,"{'type': 'Point', 'coordinates': [-73.867165, 40.871357]}"
2024-01-01T01:00:00.000,subway,162,"50 St (C,E)",Manhattan,metrocard,Metrocard - Seniors & Disability,11.0,0.0,40.762455,-73.985985,"{'type': 'Point', 'coordinates': [-73.985985, 40.762455]}"
2024-01-01T01:00:00.000,subway,181,"Utica Av (A,C)",Brooklyn,metrocard,Metrocard - Fair Fare,1.0,0.0,40.679363,-73.93073,"{'type': 'Point', 'coordinates': [-73.93073, 40.679363]}"
2024-01-01T01:00:00.000,subway,86,Cypress Hills (J),Brooklyn,metrocard,Metrocard - Full Fare,2.0,0.0,40.68994,-73.87255,"{'type': 'Point', 'coordinates': [-73.87255, 40.68994]}"
2024-01-01T01:00:00.000,subway,164,"34 St-Penn Station (A,C,E)",Manhattan,metrocard,Metrocard - Seniors & Disability,16.0,0.0,40.75229,-73.99339,"{'type': 'Point', 'coordinates': [-73.99339, 40.75229]}"
2024-01-01T01:00:00.000,subway,83,"Woodhaven Blvd (J,Z)",Queens,omny,OMNY - Full Fare,2.0,0.0,40.69388,-73.85158,"{'type': 'Point', 'coordinates': [-73.85158, 40.69388]}"
2024-01-01T01:00:00.000,subway,35,"59 St (N,R)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,3.0,0.0,40.64136,-74.01788,"{'type': 'Point', 'coordinates': [-74.01788, 40.64136]}"
2024-01-01T01:00:00.000,subway,387,170 St (4),Bronx,metrocard,Metrocard - Unlimited 7-Day,4.0,0.0,40.840076,-73.91779,"{'type': 'Point', 'coordinates': [-73.91779, 40.840076]}"
2024-01-01T01:00:00.000,subway,17,"Prince St (R,W)",Manhattan,omny,OMNY - Seniors & Disability,1.0,0.0,40.72433,-73.9977,"{'type': 'Point', 'coordinates': [-73.9977, 40.72433]}"
2024-01-01T01:00:00.000,subway,179,"Nostrand Av (A,C)",Brooklyn,metrocard,Metrocard - Other,6.0,0.0,40.68044,-73.950424,"{'type': 'Point', 'coordinates': [-73.950424, 40.68044]}"
2024-01-01T01:00:00.000,subway,356,"Church Av (2,5)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,4.0,0.0,40.650845,-73.94958,"{'type': 'Point', 'coordinates': [-73.94958, 40.650845]}"
2024-01-01T01:00:00.000,subway,254,Jamaica-179 St (F),Queens,metrocard,Metrocard - Seniors & Disability,2.0,0.0,40.712646,-73.78381,"{'type': 'Point', 'coordinates': [-73.78381, 40.712646]}"
2024-01-01T01:00:00.000,subway,404,28 St (6),Manhattan,metrocard,Metrocard - Seniors & Disability,3.0,0.0,40.74307,-73.98426,"{'type': 'Point', 'coordinates': [-73.98426, 40.74307]}"
2024-01-01T01:00:00.000,subway,39,Bay Ridge-95 St (R),Brooklyn,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.616623,-74.030876,"{'type': 'Point', 'coordinates': [-74.030876, 40.616623]}"
2024-01-01T01:00:00.000,subway,301,181 St (1),Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,1.0,40.849506,-73.93359,"{'type': 'Point', 'coordinates': [-73.93359, 40.849506]}"
2024-01-01T01:00:00.000,subway,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,metrocard,Metrocard - Full Fare,241.0,0.0,40.768295,-73.981735,"{'type': 'Point', 'coordinates': [-73.981735, 40.768295]}"
2024-01-01T01:00:00.000,subway,262,"67 Av (M,R)",Queens,metrocard,Metrocard - Unlimited 7-Day,3.0,0.0,40.726524,-73.85272,"{'type': 'Point', 'coordinates': [-73.85272, 40.726524]}"
2024-01-01T01:00:00.000,subway,309,103 St (1),Manhattan,metrocard,Metrocard - Seniors & Disability,4.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
2024-01-01T01:00:00.000,subway,399,68 St-Hunter College (6),Manhattan,metrocard,Metrocard - Fair Fare,3.0,0.0,40.768143,-73.96387,"{'type': 'Point', 'coordinates': [-73.96387, 40.768143]}"
2024-01-01T01:00:00.000,subway,49,Avenue J (Q),Brooklyn,metrocard,Metrocard - Full Fare,2.0,0.0,40.62504,-73.9608,"{'type': 'Point', 'coordinates': [-73.9608, 40.62504]}"
2024-01-01T01:00:00.000,subway,392,"125 St (4,5,6)",Manhattan,metrocard,Metrocard - Other,9.0,0.0,40.80414,-73.93759,"{'type': 'Point', 'coordinates': [-73.93759, 40.80414]}"
2024-01-01T01:00:00.000,subway,130,Wilson Av (L),Brooklyn,metrocard,Metrocard - Seniors & Disability,3.0,0.0,40.688763,-73.904045,"{'type': 'Point', 'coordinates': [-73.904045, 40.688763]}"
2024-01-01T01:00:00.000,subway,180,Kingston-Throop Avs (C),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,4.0,0.0,40.67992,-73.94086,"{'type': 'Point', 'coordinates': [-73.94086, 40.67992]}"
2024-01-01T01:00:00.000,subway,254,Jamaica-179 St (F),Queens,metrocard,Metrocard - Fair Fare,3.0,0.0,40.712646,-73.78381,"{'type': 'Point', 'coordinates': [-73.78381, 40.712646]}"
2024-01-01T01:00:00.000,subway,398,77 St (6),Manhattan,metrocard,Metrocard - Unlimited 7-Day,38.0,0.0,40.77362,-73.95988,"{'type': 'Point', 'coordinates': [-73.95988, 40.77362]}"
2024-01-01T01:00:00.000,subway,259,"Kew Gardens-Union Tpke (E,F)",Queens,metrocard,Metrocard - Full Fare,6.0,2.0,40.71444,-73.83101,"{'type': 'Point', 'coordinates': [-73.83101, 40.71444]}"
2024-01-01T01:00:00.000,subway,186,Van Siclen Av (C),Brooklyn,metrocard,Metrocard - Full Fare,1.0,0.0,40.67271,-73.89036,"{'type': 'Point', 'coordinates': [-73.89036, 40.67271]}"
2024-01-01T01:00:00.000,subway,109,Fresh Pond Rd (M),Queens,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.706184,-73.895874,"{'type': 'Point', 'coordinates': [-73.895874, 40.706184]}"
2024-01-01T01:00:00.000,subway,282,21 St (G),Queens,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0,40.744064,-73.94972,"{'type': 'Point', 'coordinates': [-73.94972, 40.744064]}"
2024-01-01T01:00:00.000,subway,176,Lafayette Av (C),Brooklyn,omny,OMNY - Full Fare,126.0,0.0,40.68611,-73.973946,"{'type': 'Point', 'coordinates': [-73.973946, 40.68611]}"
