station_complex_id,station_complex,latitude,longitude,hour,average_ridership
10,"49 St (N,R,W)",40.7599,-73.98414,10,63.972727272727276
10,"49 St (N,R,W)",40.7599,-73.98414,11,67.13761467889908
10,"49 St (N,R,W)",40.7599,-73.98414,12,88.31896551724138
10,"49 St (N,R,W)",40.7599,-73.98414,13,70.5
10,"49 St (N,R,W)",40.7599,-73.98414,14,80.4962962962963
10,"49 St (N,R,W)",40.7599,-73.98414,15,116.57391304347826
10,"49 St (N,R,W)",40.7599,-73.98414,16,154.7058823529412
10,"49 St (N,R,W)",40.7599,-73.98414,17,204.62608695652173
10,"49 St (N,R,W)",40.7599,-73.98414,18,156.6451612903226
10,"49 St (N,R,W)",40.7599,-73.98414,19,92.9298245614035
10,"49 St (N,R,W)",40.7599,-73.98414,20,82.44444444444444
10,"49 St (N,R,W)",40.7599,-73.98414,21,119.8440366972477
10,"49 St (N,R,W)",40.7599,-73.98414,22,113.39830508474576
10,"49 St (N,R,W)",40.7599,-73.98414,23,75.63063063063063
100,"Hewes St (M,J)",40.70687,-73.95343,0,6.461538461538462
100,"Hewes St (M,J)",40.70687,-73.95343,1,4.017241379310345
100,"Hewes St (M,J)",40.70687,-73.95343,2,3.3333333333333335
100,"Hewes St (M,J)",40.70687,-73.95343,3,2.395348837209302
100,"Hewes St (M,J)",40.70687,-73.95343,4,2.6923076923076925
100,"Hewes St (M,J)",40.70687,-73.95343,5,2.8421052631578947
100,"Hewes St (M,J)",40.70687,-73.95343,6,5.0
100,"Hewes St (M,J)",40.70687,-73.95343,7,10.285714285714286
100,"Hewes St (M,J)",40.70687,-73.95343,8,18.354166666666668
100,"Hewes St (M,J)",40.70687,-73.95343,9,13.076190476190476
100,"Hewes St (M,J)",40.70687,-73.95343,10,11.403846153846153
100,"Hewes St (M,J)",40.70687,-73.95343,11,13.02020202020202
100,"Hewes St (M,J)",40.70687,-73.95343,12,13.618181818181819
100,"Hewes St (M,J)",40.70687,-73.95343,13,14.26271186440678
100,"Hewes St (M,J)",40.70687,-73.95343,14,15.333333333333334
100,"Hewes St (M,J)",40.70687,-73.95343,15,15.74757281553398
100,"Hewes St (M,J)",40.70687,-73.95343,16,15.685185185185185
100,"Hewes St (M,J)",40.70687,-73.95343,17,18.5
100,"Hewes St (M,J)",40.70687,-73.95343,18,16.85
100,"Hewes St (M,J)",40.70687,-73.95343,19,13.494845360824742
100,"Hewes St (M,J)",40.70687,-73.95343,20,10.22
100,"Hewes St (M,J)",40.70687,-73.95343,21,7.867469879518072
100,"Hewes St (M,J)",40.70687,-73.95343,22,9.717647058823529
100,"Hewes St (M,J)",40.70687,-73.95343,23,7.628205128205129
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,0,11.485294117647058
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,1,7.736111111111111
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,2,6.796875
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,3,3.982456140350877
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,4,4.054794520547945
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,5,7.419753086419753
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,6,16.75862068965517
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,7,38.29245283018868
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,8,79.37234042553192
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,9,53.74757281553398
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,10,41.04
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,11,47.8921568627451
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,12,38.32258064516129
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,13,42.93269230769231
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,14,46.35643564356435
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,15,50.25
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,16,65.41
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,17,71.01086956521739
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,18,53.693069306930695
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,19,47.10476190476191
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,20,41.81443298969072
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,21,42.03409090909091
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,22,28.46808510638298
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,23,22.03448275862069
103,"Bowery (J,Z)",40.72028,-73.99391,0,15.647058823529411
103,"Bowery (J,Z)",40.72028,-73.99391,1,9.45
103,"Bowery (J,Z)",40.72028,-73.99391,2,3.5365853658536586
103,"Bowery (J,Z)",40.72028,-73.99391,3,4.333333333333333
103,"Bowery (J,Z)",40.72028,-73.99391,4,3.880952380952381
103,"Bowery (J,Z)",40.72028,-73.99391,5,2.5142857142857142
103,"Bowery (J,Z)",40.72028,-73.99391,6,2.5098039215686274
103,"Bowery (J,Z)",40.72028,-73.99391,7,5.220588235294118
103,"Bowery (J,Z)",40.72028,-73.99391,8,9.0
103,"Bowery (J,Z)",40.72028,-73.99391,9,9.026315789473685
103,"Bowery (J,Z)",40.72028,-73.99391,10,8.871794871794872
103,"Bowery (J,Z)",40.72028,-73.99391,11,10.166666666666666
103,"Bowery (J,Z)",40.72028,-73.99391,12,14.337078651685394
103,"Bowery (J,Z)",40.72028,-73.99391,13,13.108695652173912
103,"Bowery (J,Z)",40.72028,-73.99391,14,19.72222222222222
103,"Bowery (J,Z)",40.72028,-73.99391,15,24.51086956521739
103,"Bowery (J,Z)",40.72028,-73.99391,16,25.655913978494624
103,"Bowery (J,Z)",40.72028,-73.99391,17,25.95744680851064
103,"Bowery (J,Z)",40.72028,-73.99391,18,34.88095238095238
103,"Bowery (J,Z)",40.72028,-73.99391,19,27.30952380952381
103,"Bowery (J,Z)",40.72028,-73.99391,20,20.118279569892472
103,"Bowery (J,Z)",40.72028,-73.99391,21,20.455696202531644
103,"Bowery (J,Z)",40.72028,-73.99391,22,17.080459770114942
103,"Bowery (J,Z)",40.72028,-73.99391,23,16.435897435897434
107,"Broad St (J,Z)",40.706474,-74.011055,0,6.858974358974359
107,"Broad St (J,Z)",40.706474,-74.011055,1,3.0535714285714284
107,"Broad St (J,Z)",40.706474,-74.011055,2,2.4375
107,"Broad St (J,Z)",40.706474,-74.011055,3,1.4516129032258065
107,"Broad St (J,Z)",40.706474,-74.011055,4,1.7142857142857142
107,"Broad St (J,Z)",40.706474,-74.011055,5,1.7826086956521738
107,"Broad St (J,Z)",40.706474,-74.011055,6,4.318181818181818
107,"Broad St (J,Z)",40.706474,-74.011055,7,6.252747252747253
107,"Broad St (J,Z)",40.706474,-74.011055,8,8.621951219512194
107,"Broad St (J,Z)",40.706474,-74.011055,9,7.867469879518072
107,"Broad St (J,Z)",40.706474,-74.011055,10,12.168831168831169
107,"Broad St (J,Z)",40.706474,-74.011055,11,16.83529411764706
107,"Broad St (J,Z)",40.706474,-74.011055,12,22.13953488372093
107,"Broad St (J,Z)",40.706474,-74.011055,13,23.253164556962027
107,"Broad St (J,Z)",40.706474,-74.011055,14,29.774193548387096
107,"Broad St (J,Z)",40.706474,-74.011055,15,36.90909090909091
107,"Broad St (J,Z)",40.706474,-74.011055,16,50.71764705882353
107,"Broad St (J,Z)",40.706474,-74.011055,17,68.07766990291262
107,"Broad St (J,Z)",40.706474,-74.011055,18,43.66
107,"Broad St (J,Z)",40.706474,-74.011055,19,26.75
107,"Broad St (J,Z)",40.706474,-74.011055,20,17.204545454545453
107,"Broad St (J,Z)",40.706474,-74.011055,21,14.426470588235293
107,"Broad St (J,Z)",40.706474,-74.011055,22,13.277777777777779
107,"Broad St (J,Z)",40.706474,-74.011055,23,8.975
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,0,1.5454545454545454
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,1,1.6521739130434783
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,2,1.6470588235294117
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,3,1.8484848484848484
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,4,3.388059701492537
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,5,9.861702127659575
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,6,17.27927927927928
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,7,28.981308411214954
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,8,24.48181818181818
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,9,15.161904761904761
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,10,11.185185185185185
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,11,9.615384615384615
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,12,9.783783783783784
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,13,10.36
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,14,19.71559633027523
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,15,15.333333333333334
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,16,17.47787610619469
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,17,15.00909090909091
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,18,10.761061946902656
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,19,8.00909090909091
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,20,7.37962962962963
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,21,5.329896907216495
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,22,4.551020408163265
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,23,2.625
109,Fresh Pond Rd (M),40.706184,-73.895874,0,2.9215686274509802
109,Fresh Pond Rd (M),40.706184,-73.895874,1,1.92
109,Fresh Pond Rd (M),40.706184,-73.895874,2,1.625
109,Fresh Pond Rd (M),40.706184,-73.895874,3,1.7027027027027026
109,Fresh Pond Rd (M),40.706184,-73.895874,4,3.361111111111111
109,Fresh Pond Rd (M),40.706184,-73.895874,5,17.03061224489796
109,Fresh Pond Rd (M),40.706184,-73.895874,6,30.581818181818182
109,Fresh Pond Rd (M),40.706184,-73.895874,7,47.294642857142854
109,Fresh Pond Rd (M),40.706184,-73.895874,8,43.44210526315789
109,Fresh Pond Rd (M),40.706184,-73.895874,9,28.087719298245613
109,Fresh Pond Rd (M),40.706184,-73.895874,10,21.918181818181818
109,Fresh Pond Rd (M),40.706184,-73.895874,11,18.637096774193548
109,Fresh Pond Rd (M),40.706184,-73.895874,12,18.49056603773585
109,Fresh Pond Rd (M),40.706184,-73.895874,13,15.438016528925619
109,Fresh Pond Rd (M),40.706184,-73.895874,14,17.225225225225227
109,Fresh Pond Rd (M),40.706184,-73.895874,15,19.858333333333334
109,Fresh Pond Rd (M),40.706184,-73.895874,16,16.46788990825688
109,Fresh Pond Rd (M),40.706184,-73.895874,17,16.08108108108108
109,Fresh Pond Rd (M),40.706184,-73.895874,18,13.504587155963304
109,Fresh Pond Rd (M),40.706184,-73.895874,19,10.247524752475247
109,Fresh Pond Rd (M),40.706184,-73.895874,20,7.31
109,Fresh Pond Rd (M),40.706184,-73.895874,21,5.553191489361702
109,Fresh Pond Rd (M),40.706184,-73.895874,22,4.674418604651163
109,Fresh Pond Rd (M),40.706184,-73.895874,23,2.8208955223880596
110,Forest Av (M),40.704422,-73.903076,0,2.15
110,Forest Av (M),40.704422,-73.903076,1,2.0625
110,Forest Av (M),40.704422,-73.903076,2,1.8571428571428572
110,Forest Av (M),40.704422,-73.903076,3,1.5666666666666667
110,Forest Av (M),40.704422,-73.903076,4,3.0434782608695654
110,Forest Av (M),40.704422,-73.903076,5,13.83157894736842
110,Forest Av (M),40.704422,-73.903076,6,22.19090909090909
110,Forest Av (M),40.704422,-73.903076,7,31.94782608695652
110,Forest Av (M),40.704422,-73.903076,8,32.090090090090094
110,Forest Av (M),40.704422,-73.903076,9,22.18918918918919
110,Forest Av (M),40.704422,-73.903076,10,15.620689655172415
110,Forest Av (M),40.704422,-73.903076,11,15.740384615384615
110,Forest Av (M),40.704422,-73.903076,12,16.64485981308411
110,Forest Av (M),40.704422,-73.903076,13,15.487804878048781
110,Forest Av (M),40.704422,-73.903076,14,17.86111111111111
110,Forest Av (M),40.704422,-73.903076,15,13.428571428571429
110,Forest Av (M),40.704422,-73.903076,16,11.694444444444445
110,Forest Av (M),40.704422,-73.903076,17,12.05050505050505
110,Forest Av (M),40.704422,-73.903076,18,11.673469387755102
110,Forest Av (M),40.704422,-73.903076,19,7.8765432098765435
110,Forest Av (M),40.704422,-73.903076,20,6.208791208791209
110,Forest Av (M),40.704422,-73.903076,21,5.4743589743589745
110,Forest Av (M),40.704422,-73.903076,22,4.602739726027397
110,Forest Av (M),40.704422,-73.903076,23,3.016949152542373
111,Seneca Av (M),40.702763,-73.90774,0,2.234042553191489
111,Seneca Av (M),40.702763,-73.90774,1,2.5833333333333335
111,Seneca Av (M),40.702763,-73.90774,2,1.7391304347826086
111,Seneca Av (M),40.702763,-73.90774,3,1.6216216216216217
111,Seneca Av (M),40.702763,-73.90774,4,2.109375
111,Seneca Av (M),40.702763,-73.90774,5,8.011627906976743
111,Seneca Av (M),40.702763,-73.90774,6,12.4
111,Seneca Av (M),40.702763,-73.90774,7,17.49514563106796
111,Seneca Av (M),40.702763,-73.90774,8,21.067961165048544
111,Seneca Av (M),40.702763,-73.90774,9,13.640776699029127
111,Seneca Av (M),40.702763,-73.90774,10,11.718446601941748
111,Seneca Av (M),40.702763,-73.90774,11,10.538461538461538
111,Seneca Av (M),40.702763,-73.90774,12,11.0
111,Seneca Av (M),40.702763,-73.90774,13,9.670103092783505
111,Seneca Av (M),40.702763,-73.90774,14,10.854368932038835
111,Seneca Av (M),40.702763,-73.90774,15,10.346938775510203
111,Seneca Av (M),40.702763,-73.90774,16,10.064516129032258
111,Seneca Av (M),40.702763,-73.90774,17,9.096774193548388
111,Seneca Av (M),40.702763,-73.90774,18,8.727272727272727
111,Seneca Av (M),40.702763,-73.90774,19,7.388888888888889
111,Seneca Av (M),40.702763,-73.90774,20,6.128205128205129
111,Seneca Av (M),40.702763,-73.90774,21,5.178082191780822
111,Seneca Av (M),40.702763,-73.90774,22,4.109589041095891
111,Seneca Av (M),40.702763,-73.90774,23,2.6792452830188678
113,Knickerbocker Av (M),40.698666,-73.91971,0,2.4285714285714284
113,Knickerbocker Av (M),40.698666,-73.91971,1,1.7173913043478262
113,Knickerbocker Av (M),40.698666,-73.91971,2,1.6956521739130435
113,Knickerbocker Av (M),40.698666,-73.91971,3,1.2962962962962963
113,Knickerbocker Av (M),40.698666,-73.91971,4,1.8333333333333333
113,Knickerbocker Av (M),40.698666,-73.91971,5,6.597222222222222
113,Knickerbocker Av (M),40.698666,-73.91971,6,14.150537634408602
113,Knickerbocker Av (M),40.698666,-73.91971,7,21.969072164948454
113,Knickerbocker Av (M),40.698666,-73.91971,8,25.63963963963964
113,Knickerbocker Av (M),40.698666,-73.91971,9,17.117117117117118
113,Knickerbocker Av (M),40.698666,-73.91971,10,15.767857142857142
113,Knickerbocker Av (M),40.698666,-73.91971,11,14.75
113,Knickerbocker Av (M),40.698666,-73.91971,12,14.327586206896552
113,Knickerbocker Av (M),40.698666,-73.91971,13,14.663551401869158
113,Knickerbocker Av (M),40.698666,-73.91971,14,15.607476635514018
113,Knickerbocker Av (M),40.698666,-73.91971,15,19.221052631578946
113,Knickerbocker Av (M),40.698666,-73.91971,16,17.64814814814815
113,Knickerbocker Av (M),40.698666,-73.91971,17,16.283185840707965
113,Knickerbocker Av (M),40.698666,-73.91971,18,13.877358490566039
113,Knickerbocker Av (M),40.698666,-73.91971,19,10.38
113,Knickerbocker Av (M),40.698666,-73.91971,20,9.926829268292684
113,Knickerbocker Av (M),40.698666,-73.91971,21,4.7555555555555555
113,Knickerbocker Av (M),40.698666,-73.91971,22,4.0843373493975905
113,Knickerbocker Av (M),40.698666,-73.91971,23,2.4210526315789473
114,Central Av (M),40.697857,-73.9274,0,4.629032258064516
114,Central Av (M),40.697857,-73.9274,1,4.159090909090909
114,Central Av (M),40.697857,-73.9274,2,3.3421052631578947
114,Central Av (M),40.697857,-73.9274,3,2.6739130434782608
114,Central Av (M),40.697857,-73.9274,4,2.6666666666666665
114,Central Av (M),40.697857,-73.9274,5,7.202247191011236
114,Central Av (M),40.697857,-73.9274,6,13.294736842105262
114,Central Av (M),40.697857,-73.9274,7,24.602272727272727
114,Central Av (M),40.697857,-73.9274,8,29.867924528301888
114,Central Av (M),40.697857,-73.9274,9,21.064814814814813
114,Central Av (M),40.697857,-73.9274,10,15.323232323232324
114,Central Av (M),40.697857,-73.9274,11,12.00900900900901
114,Central Av (M),40.697857,-73.9274,12,13.675438596491228
114,Central Av (M),40.697857,-73.9274,13,16.227272727272727
114,Central Av (M),40.697857,-73.9274,14,16.92792792792793
114,Central Av (M),40.697857,-73.9274,15,16.672897196261683
114,Central Av (M),40.697857,-73.9274,16,15.080808080808081
114,Central Av (M),40.697857,-73.9274,17,17.77777777777778
114,Central Av (M),40.697857,-73.9274,18,14.479591836734693
114,Central Av (M),40.697857,-73.9274,19,9.488636363636363
114,Central Av (M),40.697857,-73.9274,20,9.793103448275861
114,Central Av (M),40.697857,-73.9274,21,7.688311688311688
114,Central Av (M),40.697857,-73.9274,22,5.809523809523809
114,Central Av (M),40.697857,-73.9274,23,4.933333333333334
118,3 Av (L),40.73285,-73.98612,0,13.241379310344827
118,3 Av (L),40.73285,-73.98612,1,11.25
118,3 Av (L),40.73285,-73.98612,2,11.183098591549296
118,3 Av (L),40.73285,-73.98612,3,8.666666666666666
118,3 Av (L),40.73285,-73.98612,4,3.457627118644068
118,3 Av (L),40.73285,-73.98612,5,2.9107142857142856
118,3 Av (L),40.73285,-73.98612,6,4.256410256410256
118,3 Av (L),40.73285,-73.98612,7,8.613861386138614
118,3 Av (L),40.73285,-73.98612,8,14.22340425531915
118,3 Av (L),40.73285,-73.98612,9,13.73394495412844
118,3 Av (L),40.73285,-73.98612,10,16.822429906542055
118,3 Av (L),40.73285,-73.98612,11,15.41904761904762
118,3 Av (L),40.73285,-73.98612,12,23.976
118,3 Av (L),40.73285,-73.98612,13,27.57391304347826
118,3 Av (L),40.73285,-73.98612,14,26.623853211009173
118,3 Av (L),40.73285,-73.98612,15,33.9646017699115
118,3 Av (L),40.73285,-73.98612,16,42.31623931623932
118,3 Av (L),40.73285,-73.98612,17,40.75
118,3 Av (L),40.73285,-73.98612,18,46.31428571428572
118,3 Av (L),40.73285,-73.98612,19,46.21739130434783
118,3 Av (L),40.73285,-73.98612,20,38.144067796610166
118,3 Av (L),40.73285,-73.98612,21,29.38317757009346
118,3 Av (L),40.73285,-73.98612,22,35.59183673469388
118,3 Av (L),40.73285,-73.98612,23,18.967391304347824
119,1 Av (L),40.730953,-73.98163,0,35.072072072072075
119,1 Av (L),40.730953,-73.98163,1,19.148936170212767
119,1 Av (L),40.730953,-73.98163,2,11.647887323943662
119,1 Av (L),40.730953,-73.98163,3,8.352112676056338
119,1 Av (L),40.730953,-73.98163,4,6.725
119,1 Av (L),40.730953,-73.98163,5,6.85
119,1 Av (L),40.730953,-73.98163,6,21.68686868686869
119,1 Av (L),40.730953,-73.98163,7,56.56896551724138
119,1 Av (L),40.730953,-73.98163,8,106.84684684684684
119,1 Av (L),40.730953,-73.98163,9,78.87096774193549
119,1 Av (L),40.730953,-73.98163,10,77.104
119,1 Av (L),40.730953,-73.98163,11,86.08264462809917
119,1 Av (L),40.730953,-73.98163,12,78.96396396396396
119,1 Av (L),40.730953,-73.98163,13,89.35042735042735
119,1 Av (L),40.730953,-73.98163,14,117.87903225806451
119,1 Av (L),40.730953,-73.98163,15,135.064
119,1 Av (L),40.730953,-73.98163,16,124.4296875
119,1 Av (L),40.730953,-73.98163,17,149.3968253968254
119,1 Av (L),40.730953,-73.98163,18,118.40625
119,1 Av (L),40.730953,-73.98163,19,109.45614035087719
119,1 Av (L),40.730953,-73.98163,20,76.02564102564102
119,1 Av (L),40.730953,-73.98163,21,82.9622641509434
119,1 Av (L),40.730953,-73.98163,22,81.02941176470588
119,1 Av (L),40.730953,-73.98163,23,51.2680412371134
120,Bedford Av (L),40.717304,-73.95687,0,63.896907216494846
120,Bedford Av (L),40.717304,-73.95687,1,27.56989247311828
120,Bedford Av (L),40.717304,-73.95687,2,16.88235294117647
120,Bedford Av (L),40.717304,-73.95687,3,15.055555555555555
120,Bedford Av (L),40.717304,-73.95687,4,7.232558139534884
120,Bedford Av (L),40.717304,-73.95687,5,10.028846153846153
120,Bedford Av (L),40.717304,-73.95687,6,31.99019607843137
120,Bedford Av (L),40.717304,-73.95687,7,80.72649572649573
120,Bedford Av (L),40.717304,-73.95687,8,183.62385321100916
120,Bedford Av (L),40.717304,-73.95687,9,133.48739495798318
120,Bedford Av (L),40.717304,-73.95687,10,110.90625
120,Bedford Av (L),40.717304,-73.95687,11,142.7941176470588
120,Bedford Av (L),40.717304,-73.95687,12,129.3951612903226
120,Bedford Av (L),40.717304,-73.95687,13,140.7846153846154
120,Bedford Av (L),40.717304,-73.95687,14,157.2734375
120,Bedford Av (L),40.717304,-73.95687,15,200.86776859504133
120,Bedford Av (L),40.717304,-73.95687,16,239.8030303030303
120,Bedford Av (L),40.717304,-73.95687,17,222.79661016949152
120,Bedford Av (L),40.717304,-73.95687,18,218.0
120,Bedford Av (L),40.717304,-73.95687,19,151.93859649122808
120,Bedford Av (L),40.717304,-73.95687,20,182.73451327433628
120,Bedford Av (L),40.717304,-73.95687,21,129.44444444444446
120,Bedford Av (L),40.717304,-73.95687,22,143.68695652173912
120,Bedford Av (L),40.717304,-73.95687,23,66.27027027027027
122,Graham Av (L),40.714565,-73.94405,0,14.474358974358974
122,Graham Av (L),40.714565,-73.94405,1,8.971014492753623
122,Graham Av (L),40.714565,-73.94405,2,5.466666666666667
122,Graham Av (L),40.714565,-73.94405,3,4.86
122,Graham Av (L),40.714565,-73.94405,4,2.0985915492957745
122,Graham Av (L),40.714565,-73.94405,5,6.178571428571429
122,Graham Av (L),40.714565,-73.94405,6,13.783505154639176
122,Graham Av (L),40.714565,-73.94405,7,35.97115384615385
122,Graham Av (L),40.714565,-73.94405,8,70.06930693069307
122,Graham Av (L),40.714565,-73.94405,9,50.932203389830505
122,Graham Av (L),40.714565,-73.94405,10,38.336283185840706
122,Graham Av (L),40.714565,-73.94405,11,33.01709401709402
122,Graham Av (L),40.714565,-73.94405,12,38.77272727272727
122,Graham Av (L),40.714565,-73.94405,13,31.252100840336134
122,Graham Av (L),40.714565,-73.94405,14,40.563025210084035
122,Graham Av (L),40.714565,-73.94405,15,38.84403669724771
122,Graham Av (L),40.714565,-73.94405,16,43.586776859504134
122,Graham Av (L),40.714565,-73.94405,17,54.101694915254235
122,Graham Av (L),40.714565,-73.94405,18,43.421052631578945
122,Graham Av (L),40.714565,-73.94405,19,31.097345132743364
122,Graham Av (L),40.714565,-73.94405,20,19.384615384615383
122,Graham Av (L),40.714565,-73.94405,21,23.741935483870968
122,Graham Av (L),40.714565,-73.94405,22,22.149532710280372
122,Graham Av (L),40.714565,-73.94405,23,14.924731182795698
123,Grand St (L),40.711926,-73.94067,0,10.602739726027398
123,Grand St (L),40.711926,-73.94067,1,7.893939393939394
123,Grand St (L),40.711926,-73.94067,2,5.39344262295082
123,Grand St (L),40.711926,-73.94067,3,7.180555555555555
123,Grand St (L),40.711926,-73.94067,4,5.693333333333333
123,Grand St (L),40.711926,-73.94067,5,9.0
123,Grand St (L),40.711926,-73.94067,6,16.19607843137255
123,Grand St (L),40.711926,-73.94067,7,27.130841121495326
123,Grand St (L),40.711926,-73.94067,8,37.25
123,Grand St (L),40.711926,-73.94067,9,27.429906542056074
123,Grand St (L),40.711926,-73.94067,10,22.889908256880734
123,Grand St (L),40.711926,-73.94067,11,19.75
123,Grand St (L),40.711926,-73.94067,12,24.385964912280702
123,Grand St (L),40.711926,-73.94067,13,26.834862385321102
123,Grand St (L),40.711926,-73.94067,14,33.54716981132076
123,Grand St (L),40.711926,-73.94067,15,30.847457627118644
123,Grand St (L),40.711926,-73.94067,16,36.07142857142857
123,Grand St (L),40.711926,-73.94067,17,33.953271028037385
123,Grand St (L),40.711926,-73.94067,18,27.78301886792453
123,Grand St (L),40.711926,-73.94067,19,25.725490196078432
123,Grand St (L),40.711926,-73.94067,20,17.247524752475247
123,Grand St (L),40.711926,-73.94067,21,16.073684210526316
123,Grand St (L),40.711926,-73.94067,22,17.42
123,Grand St (L),40.711926,-73.94067,23,11.966666666666667
124,Montrose Av (L),40.70774,-73.93985,0,11.556818181818182
124,Montrose Av (L),40.70774,-73.93985,1,10.512195121951219
124,Montrose Av (L),40.70774,-73.93985,2,3.611111111111111
124,Montrose Av (L),40.70774,-73.93985,3,6.101449275362318
